985.0,1421.787623817142,-436.78762381714205
801.0,933.1386042611853,-132.13860426118526
1349.0,1044.1404901656106,304.8595098343894
1562.0,1437.622609445543,124.37739055445695
1600.0,1716.029539680199,-116.02953968019892
1606.0,1930.875213740427,-324.87521374042694
1510.0,1159.147209789433,350.85279021056704
959.0,514.8372410385964,444.1627589614036
822.0,100.60542954613629,721.3945704538637
1321.0,878.8341913083705,442.16580869162954
1263.0,908.989148698699,354.01085130130105
1162.0,714.4419628024652,447.55803719753476
1406.0,848.8050273929875,557.1949726070125
1421.0,1590.9830087701064,-169.98300877010638
1248.0,1372.282628451987,-124.28262845198697
1204.0,1297.377737349882,-93.37773734988195
1000.0,616.6725679334527,383.3274320665473
683.0,767.9684414587218,-84.96844145872183
1650.0,1067.2538625233542,582.7461374766458
1927.0,1250.0920420595312,676.9079579404688
1543.0,728.5434919681866,814.4565080318134
981.0,1082.3492060214749,-101.34920602147486
986.0,439.56966514932355,546.4303348506764
1416.0,933.1068847604442,482.89311523955575
1985.0,1192.6092415226562,792.3907584773438
506.0,-1244.2987213492574,1750.2987213492574
431.0,1564.220468641934,-1133.220468641934
1167.0,1010.059049639443,156.94095036055705
1098.0,1512.3463315369327,-414.34633153693267
1096.0,1416.927417705819,-320.9274177058189
1501.0,586.0118647079307,914.9881352920693
1360.0,1270.0878601514223,89.91213984857768
1526.0,782.1037116162192,743.8962883837808
1550.0,1249.372662590657,300.627337409343
1708.0,1433.2255027487756,274.7744972512244
1005.0,927.2647439500847,77.73525604991528
1623.0,1761.6648726736325,-138.66487267363254
1712.0,1986.0969289861757,-274.0969289861757
1530.0,856.7130026274531,673.2869973725469
1605.0,897.6803514145486,707.3196485854514
1538.0,1296.8241845723783,241.17581542762173
1746.0,1973.854487206959,-227.854487206959
1472.0,1651.9867011881504,-179.9867011881504
1589.0,1583.161202338385,5.83879766161499
1913.0,1772.1778606698474,140.8221393301526
1815.0,1697.9376057281215,117.06239427187847
2115.0,2046.9974192142965,68.00258078570346
2475.0,2576.6780658724388,-101.67806587243876
2927.0,2905.214139309399,21.785860690601112
1635.0,1923.8337200281712,-288.83372002817123
1812.0,1647.939395595005,164.06060440499505
1107.0,797.3940173535766,309.6059826464234
1450.0,1354.0110151577187,95.9889848422813
1917.0,2254.9073686896377,-337.9073686896377
1807.0,1107.5042630813696,699.4957369186304
1461.0,1093.4248901419833,367.57510985801673
1969.0,2008.3075792953546,-39.30757929535457
2402.0,1915.788622775367,486.211377224633
1446.0,987.985726064629,458.01427393537097
1851.0,2456.3249505442413,-605.3249505442413
2134.0,2621.593229805,-487.5932298050002
1685.0,2438.171675163341,-753.1716751633412
1944.0,2041.3115059656106,-97.31150596561065
2077.0,2168.0622601330238,-91.06226013302376
605.0,1165.9714053156486,-560.9714053156486
1872.0,1707.955959600353,164.04404039964697
2133.0,3122.342603810497,-989.3426038104972
1891.0,1872.3984085080936,18.601591491906447
623.0,1832.6645131961784,-1209.6645131961784
1977.0,2122.2773330258888,-145.27733302588877
2132.0,2752.9906300618395,-620.9906300618395
2417.0,2528.0776663860697,-111.07766638606972
2046.0,2914.198591243249,-868.1985912432492
2056.0,2206.0845740280524,-150.08457402805243
2192.0,2247.86011749818,-55.86011749817999
2744.0,3144.9060208835217,-400.9060208835217
3239.0,3823.2232340921764,-584.2232340921764
3117.0,3286.1888009013987,-169.18880090139874
2471.0,2587.6066254324714,-116.60662543247145
2077.0,2053.1762546372665,23.82374536273346
2703.0,3116.2269747927585,-413.2269747927585
2121.0,1958.923122542178,162.0768774578221
1865.0,1678.5915238345394,186.40847616546057
2210.0,2541.5406536035007,-331.5406536035007
2496.0,2774.320027783094,-278.3200277830938
1693.0,1836.519251321754,-143.51925132175393
2028.0,2597.5062054143204,-569.5062054143204
2425.0,2889.9661721593384,-464.9661721593384
1536.0,2258.8085312815037,-722.8085312815037
1685.0,115.85772606614273,1569.1422739338573
2227.0,2323.814289907646,-96.81428990764607
2252.0,2683.057893385801,-431.057893385801
3249.0,3321.230590642672,-72.23059064267181
3115.0,3873.681433251393,-758.6814332513932
1795.0,2385.2440557822856,-590.2440557822856
2808.0,3475.2673791730017,-667.2673791730017
3141.0,3840.7069976196717,-699.7069976196717
1471.0,2404.2272557182446,-933.2272557182446
2455.0,2732.52821070539,-277.52821070538994
2895.0,2652.7571385124156,242.24286148758438
3348.0,3233.1969043965537,114.80309560344631
2034.0,3058.528377535149,-1024.528377535149
2162.0,2662.754261945277,-500.754261945277
3267.0,4234.811842347296,-967.8118423472961
3126.0,3602.29532028317,-476.29532028317
795.0,926.9525983367807,-131.95259833678074
3744.0,3286.8870847755334,457.11291522446663
3429.0,4016.375809264476,-587.3758092644762
3204.0,3544.4838225304156,-340.48382253041564
3944.0,4314.906058809644,-370.9060588096436
4189.0,3704.9168047085764,484.08319529142364
1683.0,2587.902219033431,-904.9022190334308
4036.0,2872.612174803399,1163.3878251966012
4191.0,3244.518528084826,946.4814719151741
4073.0,3993.253401256474,79.74659874352619
4400.0,4017.658670443051,382.34132955694895
